latitude,longitude,tas_anom,pays
-87.5,-179.5,1.9315577,ATA
-87.5,-178.5,1.9315549,ATA
-87.5,-177.5,1.9237976,ATA
-87.5,-176.5,1.9242882,ATA
-87.5,-175.5,1.9192034,ATA
-87.5,-174.5,1.9137659,ATA
-87.5,-173.5,1.9136034,ATA
-87.5,-172.5,1.9110194,ATA
-87.5,-171.5,1.9018133,ATA
-87.5,-170.5,1.9007227,ATA
-87.5,-169.5,1.8964747,ATA
-87.5,-168.5,1.8836927,ATA
-87.5,-167.5,1.8765843,ATA
-87.5,-166.5,1.8768171,ATA
-87.5,-165.5,1.8742766,ATA
-87.5,-164.5,1.871167,ATA
-87.5,-163.5,1.8661001,ATA
-87.5,-162.5,1.8694357,ATA
-87.5,-161.5,1.8720727,ATA
-87.5,-160.5,1.8748263,ATA
-87.5,-159.5,1.8739192,ATA
-87.5,-158.5,1.8701543,ATA
-87.5,-157.5,1.8713198,ATA
-87.5,-156.5,1.868528,ATA
-87.5,-155.5,1.8671615,ATA
-87.5,-154.5,1.8619564,ATA
-87.5,-153.5,1.8621976,ATA
-87.5,-152.5,1.8581771,ATA
-87.5,-151.5,1.8600547,ATA
-87.5,-150.5,1.8586215,ATA
-87.5,-149.5,1.8584027,ATA
-87.5,-148.5,1.8640088,ATA
-87.5,-147.5,1.8664043,ATA
-87.5,-146.5,1.8678813,ATA
-87.5,-145.5,1.8687162,ATA
-87.5,-144.5,1.8759863,ATA
-87.5,-143.5,1.8766298,ATA
-87.5,-142.5,1.8780111,ATA
-87.5,-141.5,1.87499,ATA
-87.5,-140.5,1.8746525,ATA
-87.5,-139.5,1.8770889,ATA
-87.5,-138.5,1.8802761,ATA
-87.5,-137.5,1.8789062,ATA
-87.5,-136.5,1.8838857,ATA
-87.5,-135.5,1.884458,ATA
-87.5,-134.5,1.8801305,ATA
-87.5,-133.5,1.8826532,ATA
-87.5,-132.5,1.8837329,ATA
-87.5,-131.5,1.8856648,ATA
-87.5,-130.5,1.8893082,ATA
-87.5,-129.5,1.8920603,ATA
-87.5,-128.5,1.8979905,ATA
-87.5,-127.5,1.8980112,ATA
-87.5,-126.5,1.8972483,ATA
-87.5,-125.5,1.8973147,ATA
-87.5,-124.5,1.9011983,ATA
-87.5,-123.5,1.9038786,ATA
-87.5,-122.5,1.9126755,ATA
-87.5,-121.5,1.915134,ATA
-87.5,-120.5,1.9158106,ATA
-87.5,-119.5,1.9180661,ATA
-87.5,-118.5,1.9263207,ATA
-87.5,-117.5,1.9274126,ATA
-87.5,-116.5,1.9317102,ATA
-87.5,-115.5,1.9309273,ATA
-87.5,-114.5,1.933907,ATA
-87.5,-113.5,1.9358126,ATA
-87.5,-112.5,1.9374075,ATA
-87.5,-111.5,1.9391469,ATA
-87.5,-110.5,1.9499924,ATA
-87.5,-109.5,1.9516398,ATA
-87.5,-108.5,1.9489291,ATA
-87.5,-107.5,1.9521866,ATA
-87.5,-106.5,1.9499099,ATA
-87.5,-105.5,1.9529244,ATA
-87.5,-104.5,1.9515926,ATA
-87.5,-103.5,1.9527272,ATA
-87.5,-102.5,1.9479563,ATA
-87.5,-101.5,1.9498487,ATA
-87.5,-100.5,1.9466683,ATA
-87.5,-99.5,1.9438924,ATA
-87.5,-98.5,1.9430138,ATA
-87.5,-97.5,1.9450765,ATA
-87.5,-96.5,1.9449826,ATA
-87.5,-95.5,1.943218,ATA
-87.5,-94.5,1.9457579,ATA
-87.5,-93.5,1.9468389,ATA
-87.5,-92.5,1.9448489,ATA
-87.5,-91.5,1.9442401,ATA
-87.5,-90.5,1.9448555,ATA
-87.5,-89.5,1.9446274,ATA
-87.5,-88.5,1.9444174,ATA
-87.5,-87.5,1.9462249,ATA
-87.5,-86.5,1.9466972,ATA
-87.5,-85.5,1.9474012,ATA
-87.5,-84.5,1.9474574,ATA
-87.5,-83.5,1.9481156,ATA
-87.5,-82.5,1.9501379,ATA
-87.5,-81.5,1.9503375,ATA
-87.5,-80.5,1.9509888,ATA
-87.5,-79.5,1.9510359,ATA
-87.5,-78.5,1.9516054,ATA
-87.5,-77.5,1.9513516,ATA
-87.5,-76.5,1.9554507,ATA
-87.5,-75.5,1.9576004,ATA
-87.5,-74.5,1.9617238,ATA
-87.5,-73.5,1.9625944,ATA
-87.5,-72.5,1.9665393,ATA
-87.5,-71.5,1.9685209,ATA
-87.5,-70.5,1.9725564,ATA
-87.5,-69.5,1.9745227,ATA
-87.5,-68.5,1.9760284,ATA
-87.5,-67.5,1.9795303,ATA
-87.5,-66.5,1.9808495,ATA
-87.5,-65.5,1.983466,ATA
-87.5,-64.5,1.9848526,ATA
-87.5,-63.5,1.985637,ATA
-87.5,-62.5,1.9868406,ATA
-87.5,-61.5,1.9908887,ATA
-87.5,-60.5,1.9933711,ATA
-87.5,-59.5,1.9947855,ATA
-87.5,-58.5,1.9963064,ATA
-87.5,-57.5,1.9991554,ATA
-87.5,-56.5,1.9999071,ATA
-87.5,-55.5,2.0043223,ATA
-87.5,-54.5,2.0090942,ATA
-87.5,-53.5,2.0049937,ATA
-87.5,-52.5,2.0082204,ATA
-87.5,-51.5,2.0111332,ATA
-87.5,-50.5,2.017955,ATA
-87.5,-49.5,2.0207198,ATA
-87.5,-48.5,2.0219107,ATA
-87.5,-47.5,2.0219665,ATA
-87.5,-46.5,2.0265224,ATA
-87.5,-45.5,2.0319505,ATA
-87.5,-44.5,2.030657,ATA
-87.5,-43.5,2.0286462,ATA
-87.5,-42.5,2.024152,ATA
-87.5,-41.5,2.0255451,ATA
-87.5,-40.5,2.0285213,ATA
-87.5,-39.5,2.0290208,ATA
-87.5,-38.5,2.0244777,ATA
-87.5,-37.5,2.0254738,ATA
-87.5,-36.5,2.023783,ATA
-87.5,-35.5,2.0285413,ATA
-87.5,-34.5,2.0299942,ATA
-87.5,-33.5,2.0276487,ATA
-87.5,-32.5,2.0266037,ATA
-87.5,-31.5,2.0290737,ATA
-87.5,-30.5,2.0341501,ATA
-87.5,-29.5,2.0360467,ATA
-87.5,-28.5,2.0367832,ATA
-87.5,-27.5,2.0359623,ATA
-87.5,-26.5,2.0377593,ATA
-87.5,-25.5,2.0426452,ATA
-87.5,-24.5,2.0452,ATA
-87.5,-23.5,2.041814,ATA
-87.5,-22.5,2.0431397,ATA
-87.5,-21.5,2.0482361,ATA
-87.5,-20.5,2.0494866,ATA
-87.5,-19.5,2.048815,ATA
-87.5,-18.5,2.0494337,ATA
-87.5,-17.5,2.0512352,ATA
-87.5,-16.5,2.0547273,ATA
-87.5,-15.5,2.057079,ATA
-87.5,-14.5,2.0587091,ATA
-87.5,-13.5,2.05938,ATA
-87.5,-12.5,2.06394,ATA
-87.5,-11.5,2.0647216,ATA
-87.5,-10.5,2.0681102,ATA
-87.5,-9.5,2.0696006,ATA
-87.5,-8.5,2.0699036,ATA
-87.5,-7.5,2.0705118,ATA
-87.5,-6.5,2.0685635,ATA
-87.5,-5.5,2.070089,ATA
-87.5,-4.5,2.0715575,ATA
-87.5,-3.5,2.0719275,ATA
-87.5,-2.5,2.0724373,ATA
-87.5,-1.5,2.0761023,ATA
-87.5,-0.5,2.076111,ATA
-87.5,0.5,2.0759826,ATA
-87.5,1.5,2.0761657,ATA
-87.5,2.5,2.076272,ATA
-87.5,3.5,2.0800142,ATA
-87.5,4.5,2.080628,ATA
-87.5,5.5,2.0817642,ATA
-87.5,6.5,2.0817776,ATA
-87.5,7.5,2.08638,ATA
-87.5,8.5,2.0845876,ATA
-87.5,9.5,2.0831466,ATA
-87.5,10.5,2.083002,ATA
-87.5,11.5,2.083496,ATA
-87.5,12.5,2.0828521,ATA
-87.5,13.5,2.0796585,ATA
-87.5,14.5,2.0780222,ATA
-87.5,15.5,2.0744967,ATA
-87.5,16.5,2.0721943,ATA
-87.5,17.5,2.0707667,ATA
-87.5,18.5,2.0703008,ATA
-87.5,19.5,2.0698502,ATA
-87.5,20.5,2.0679245,ATA
-87.5,21.5,2.0639184,ATA
-87.5,22.5,2.0627363,ATA
-87.5,23.5,2.056274,ATA
-87.5,24.5,2.0575242,ATA
-87.5,25.5,2.056541,ATA
-87.5,26.5,2.056505,ATA
-87.5,27.5,2.0571396,ATA
-87.5,28.5,2.053408,ATA
-87.5,29.5,2.0538507,ATA
-87.5,30.5,2.0561101,ATA
-87.5,31.5,2.0570066,ATA
-87.5,32.5,2.0512562,ATA
-87.5,33.5,2.0549066,ATA
-87.5,34.5,2.0542583,ATA
-87.5,35.5,2.0556264,ATA
-87.5,36.5,2.0568945,ATA
-87.5,37.5,2.0562773,ATA
-87.5,38.5,2.0588756,ATA
-87.5,39.5,2.056061,ATA
-87.5,40.5,2.0539124,ATA
-87.5,41.5,2.0524104,ATA
-87.5,42.5,2.051866,ATA
-87.5,43.5,2.0538914,ATA
-87.5,44.5,2.0538774,ATA
-87.5,45.5,2.0519943,ATA
-87.5,46.5,2.0561807,ATA
-87.5,47.5,2.057001,ATA
-87.5,48.5,2.057567,ATA
-87.5,49.5,2.054149,ATA
-87.5,50.5,2.0563402,ATA
-87.5,51.5,2.0628123,ATA
-87.5,52.5,2.0587912,ATA
-87.5,53.5,2.0626647,ATA
-87.5,54.5,2.0646212,ATA
-87.5,55.5,2.0690994,ATA
-87.5,56.5,2.0723133,ATA
-87.5,57.5,2.0700428,ATA
-87.5,58.5,2.0695662,ATA
-87.5,59.5,2.069248,ATA
-87.5,60.5,2.071784,ATA
-87.5,61.5,2.079849,ATA
-87.5,62.5,2.0828989,ATA
-87.5,63.5,2.081305,ATA
-87.5,64.5,2.0823684,ATA
-87.5,65.5,2.084251,ATA
-87.5,66.5,2.086266,ATA
-87.5,67.5,2.0881577,ATA
-87.5,68.5,2.095761,ATA
-87.5,69.5,2.1008475,ATA
-87.5,70.5,2.1025565,ATA
-87.5,71.5,2.1021318,ATA
-87.5,72.5,2.107277,ATA
-87.5,73.5,2.1102521,ATA
-87.5,74.5,2.114806,ATA
-87.5,75.5,2.118473,ATA
-87.5,76.5,2.116543,ATA
-87.5,77.5,2.114831,ATA
-87.5,78.5,2.1230123,ATA
-87.5,79.5,2.1250606,ATA
-87.5,80.5,2.130021,ATA
-87.5,81.5,2.135051,ATA
-87.5,82.5,2.1446931,ATA
-87.5,83.5,2.1474411,ATA
-87.5,84.5,2.1460154,ATA
-87.5,85.5,2.145971,ATA
-87.5,86.5,2.1500857,ATA
-87.5,87.5,2.154632,ATA
-87.5,88.5,2.1570795,ATA
-87.5,89.5,2.160001,ATA
-87.5,90.5,2.162169,ATA
-87.5,91.5,2.1668575,ATA
-87.5,92.5,2.1684372,ATA
-87.5,93.5,2.1720855,ATA
-87.5,94.5,2.173482,ATA
-87.5,95.5,2.1719096,ATA
-87.5,96.5,2.1688395,ATA
-87.5,97.5,2.1693048,ATA
-87.5,98.5,2.1721766,ATA
-87.5,99.5,2.1694105,ATA
-87.5,100.5,2.1696131,ATA
-87.5,101.5,2.1736777,ATA
-87.5,102.5,2.179957,ATA
-87.5,103.5,2.172857,ATA
-87.5,104.5,2.1694028,ATA
-87.5,105.5,2.1673224,ATA
-87.5,106.5,2.172335,ATA
-87.5,107.5,2.172609,ATA
-87.5,108.5,2.17337,ATA
-87.5,109.5,2.1641312,ATA
-87.5,110.5,2.1633973,ATA
-87.5,111.5,2.171326,ATA
-87.5,112.5,2.1668892,ATA
-87.5,113.5,2.1704397,ATA
-87.5,114.5,2.1633282,ATA
-87.5,115.5,2.1585739,ATA
-87.5,116.5,2.1582391,ATA
-87.5,117.5,2.1600785,ATA
-87.5,118.5,2.1549432,ATA
-87.5,119.5,2.1501005,ATA
-87.5,120.5,2.1490667,ATA
-87.5,121.5,2.1545506,ATA
-87.5,122.5,2.145861,ATA
-87.5,123.5,2.1392655,ATA
-87.5,124.5,2.1387777,ATA
-87.5,125.5,2.1365778,ATA
-87.5,126.5,2.1383665,ATA
-87.5,127.5,2.137935,ATA
-87.5,128.5,2.130631,ATA
-87.5,129.5,2.1258793,ATA
-87.5,130.5,2.1210027,ATA
-87.5,131.5,2.1169837,ATA
-87.5,132.5,2.115101,ATA
-87.5,133.5,2.109362,ATA
-87.5,134.5,2.1031694,ATA
-87.5,135.5,2.1023889,ATA
-87.5,136.5,2.1006262,ATA
-87.5,137.5,2.0898075,ATA
-87.5,138.5,2.0853825,ATA
-87.5,139.5,2.0802279,ATA
-87.5,140.5,2.0756245,ATA
-87.5,141.5,2.071215,ATA
-87.5,142.5,2.0657227,ATA
-87.5,143.5,2.05693,ATA
-87.5,144.5,2.0517492,ATA
-87.5,145.5,2.0447543,ATA
-87.5,146.5,2.0357442,ATA
-87.5,147.5,2.0314546,ATA
-87.5,148.5,2.0243342,ATA
-87.5,149.5,2.0116537,ATA
-87.5,150.5,2.006942,ATA
-87.5,151.5,1.9980001,ATA
-87.5,152.5,1.9927927,ATA
-87.5,153.5,1.9912827,ATA
-87.5,154.5,1.9872221,ATA
-87.5,155.5,1.9799733,ATA
-87.5,156.5,1.9765562,ATA
-87.5,157.5,1.9757354,ATA
-87.5,158.5,1.9710999,ATA
-87.5,159.5,1.9664571,ATA
-87.5,160.5,1.963798,ATA
-87.5,161.5,1.9617541,ATA
-87.5,162.5,1.9552267,ATA
-87.5,163.5,1.959285,ATA
-87.5,164.5,1.9593295,ATA
-87.5,165.5,1.9562607,ATA
-87.5,166.5,1.9519137,ATA
-87.5,167.5,1.9570203,ATA
-87.5,168.5,1.9537847,ATA
-87.5,169.5,1.953219,ATA
-87.5,170.5,1.9498184,ATA
-87.5,171.5,1.9453067,ATA
-87.5,172.5,1.9418635,ATA
-87.5,173.5,1.9399979,ATA
-87.5,174.5,1.9387637,ATA
-87.5,175.5,1.9407262,ATA
-87.5,176.5,1.936953,ATA
-87.5,177.5,1.9335583,ATA
-87.5,178.5,1.9318794,ATA
-87.5,179.5,1.9323248,ATA
-86.5,-179.5,1.8105406,ATA
-86.5,-178.5,1.7972165,ATA
-86.5,-177.5,1.7924793,ATA
-86.5,-176.5,1.7991902,ATA
-86.5,-175.5,1.793977,ATA
-86.5,-174.5,1.7916714,ATA
-86.5,-173.5,1.7865487,ATA
-86.5,-172.5,1.7893715,ATA
-86.5,-171.5,1.7814522,ATA
-86.5,-170.5,1.7762058,ATA
-86.5,-169.5,1.772383,ATA
-86.5,-168.5,1.7619399,ATA
-86.5,-167.5,1.7571918,ATA
-86.5,-166.5,1.7549015,ATA
-86.5,-165.5,1.751331,ATA
-86.5,-164.5,1.7485336,ATA
-86.5,-163.5,1.745986,ATA
-86.5,-162.5,1.735231,ATA
-86.5,-161.5,1.7352986,ATA
-86.5,-160.5,1.7249366,ATA
-86.5,-159.5,1.725159,ATA
-86.5,-158.5,1.7222335,ATA
-86.5,-157.5,1.7241994,ATA
-86.5,-156.5,1.7235768,ATA
-86.5,-155.5,1.7250237,ATA
-86.5,-154.5,1.728607,ATA
-86.5,-153.5,1.7303777,ATA
-86.5,-152.5,1.7334653,ATA
-86.5,-151.5,1.73774,ATA
-86.5,-150.5,1.7346647,ATA
-86.5,-149.5,1.7332559,ATA
-86.5,-148.5,1.7326902,ATA
-86.5,-147.5,1.7313068,ATA
-86.5,-146.5,1.736406,ATA
-86.5,-145.5,1.739312,ATA
-86.5,-144.5,1.7458639,ATA
-86.5,-143.5,1.7484235,ATA
-86.5,-142.5,1.7487959,ATA
-86.5,-141.5,1.751634,ATA
-86.5,-140.5,1.7532992,ATA
-86.5,-139.5,1.7567343,ATA
-86.5,-138.5,1.7628139,ATA
-86.5,-137.5,1.7646617,ATA
-86.5,-136.5,1.7633938,ATA
-86.5,-135.5,1.7654723,ATA
-86.5,-134.5,1.7617041,ATA
-86.5,-133.5,1.7641137,ATA
-86.5,-132.5,1.7647066,ATA
-86.5,-131.5,1.7667694,ATA
-86.5,-130.5,1.7732663,ATA
-86.5,-129.5,1.7771045,ATA
-86.5,-128.5,1.778047,ATA
-86.5,-127.5,1.7817163,ATA
-86.5,-126.5,1.7858032,ATA
-86.5,-125.5,1.7877866,ATA
-86.5,-124.5,1.7906735,ATA
-86.5,-123.5,1.7949674,ATA
-86.5,-122.5,1.8083173,ATA
-86.5,-121.5,1.8139173,ATA
-86.5,-120.5,1.8213187,ATA
-86.5,-119.5,1.8255062,ATA
-86.5,-118.5,1.8411129,ATA
-86.5,-117.5,1.8450754,ATA
-86.5,-116.5,1.8578252,ATA
-86.5,-115.5,1.8622246,ATA
-86.5,-114.5,1.8621864,ATA
-86.5,-113.5,1.867355,ATA
-86.5,-112.5,1.8702813,ATA
-86.5,-111.5,1.8753392,ATA
-86.5,-110.5,1.8833174,ATA
-86.5,-109.5,1.8910031,ATA
-86.5,-108.5,1.8937719,ATA
-86.5,-107.5,1.8990539,ATA
-86.5,-106.5,1.9035344,ATA
-86.5,-105.5,1.9105777,ATA
-86.5,-104.5,1.9139699,ATA
-86.5,-103.5,1.9138211,ATA
-86.5,-102.5,1.9084913,ATA
-86.5,-101.5,1.9106168,ATA
-86.5,-100.5,1.9065244,ATA
-86.5,-99.5,1.9065516,ATA
-86.5,-98.5,1.9088804,ATA
-86.5,-97.5,1.9084444,ATA
-86.5,-96.5,1.9081627,ATA
-86.5,-95.5,1.9076304,ATA
-86.5,-94.5,1.9053291,ATA
-86.5,-93.5,1.9046402,ATA
-86.5,-92.5,1.903521,ATA
-86.5,-91.5,1.9032755,ATA
-86.5,-90.5,1.9020956,ATA
-86.5,-89.5,1.9039683,ATA
-86.5,-88.5,1.9054965,ATA
-86.5,-87.5,1.904836,ATA
-86.5,-86.5,1.9025033,ATA
-86.5,-85.5,1.9012655,ATA
-86.5,-84.5,1.9010198,ATA
-86.5,-83.5,1.9024544,ATA
-86.5,-82.5,1.9031639,ATA
-86.5,-81.5,1.9041097,ATA
-86.5,-80.5,1.9059881,ATA
-86.5,-79.5,1.9095688,ATA
-86.5,-78.5,1.9122467,ATA
-86.5,-77.5,1.9132739,ATA
-86.5,-76.5,1.9140935,ATA
-86.5,-75.5,1.9086746,ATA
-86.5,-74.5,1.9112737,ATA
-86.5,-73.5,1.9090953,ATA
-86.5,-72.5,1.9097526,ATA
-86.5,-71.5,1.9094373,ATA
-86.5,-70.5,1.9104704,ATA
-86.5,-69.5,1.9122602,ATA
-86.5,-68.5,1.9155017,ATA
-86.5,-67.5,1.9178171,ATA
-86.5,-66.5,1.9186854,ATA
-86.5,-65.5,1.9203801,ATA
-86.5,-64.5,1.9282267,ATA
-86.5,-63.5,1.932662,ATA
-86.5,-62.5,1.9396602,ATA
-86.5,-61.5,1.9432368,ATA
-86.5,-60.5,1.9479024,ATA
-86.5,-59.5,1.9513059,ATA
-86.5,-58.5,1.947714,ATA
-86.5,-57.5,1.9502597,ATA
-86.5,-56.5,1.9513043,ATA
-86.5,-55.5,1.953804,ATA
-86.5,-54.5,1.9554809,ATA
-86.5,-53.5,1.9594607,ATA
-86.5,-52.5,1.9609967,ATA
-86.5,-51.5,1.9634049,ATA
-86.5,-50.5,1.9691858,ATA
-86.5,-49.5,1.9692199,ATA
-86.5,-48.5,1.9786601,ATA
-86.5,-47.5,1.9802394,ATA
-86.5,-46.5,1.9753954,ATA
-86.5,-45.5,1.9751978,ATA
-86.5,-44.5,1.9753728,ATA
-86.5,-43.5,1.9782135,ATA
-86.5,-42.5,1.9807714,ATA
-86.5,-41.5,1.9819432,ATA
-86.5,-40.5,1.981733,ATA
-86.5,-39.5,1.9823443,ATA
-86.5,-38.5,1.9861432,ATA
-86.5,-37.5,1.9871732,ATA
-86.5,-36.5,1.9878774,ATA
-86.5,-35.5,1.9882052,ATA
-86.5,-34.5,1.9926583,ATA
-86.5,-33.5,1.9949247,ATA
-86.5,-32.5,1.9975739,ATA
-86.5,-31.5,1.9998202,ATA
-86.5,-30.5,1.9983633,ATA
-86.5,-29.5,2.0004902,ATA
-86.5,-28.5,2.004456,ATA
-86.5,-27.5,2.006406,ATA
-86.5,-26.5,2.0074835,ATA
-86.5,-25.5,2.0062616,ATA
-86.5,-24.5,2.0120268,ATA
-86.5,-23.5,2.016856,ATA
-86.5,-22.5,2.0247147,ATA
-86.5,-21.5,2.0305424,ATA
-86.5,-20.5,2.0331895,ATA
-86.5,-19.5,2.0352652,ATA
-86.5,-18.5,2.0397964,ATA
-86.5,-17.5,2.043212,ATA
-86.5,-16.5,2.0396295,ATA
-86.5,-15.5,2.0421486,ATA
-86.5,-14.5,2.0453358,ATA
-86.5,-13.5,2.0507092,ATA
-86.5,-12.5,2.0571501,ATA
-86.5,-11.5,2.0608737,ATA
-86.5,-10.5,2.0646408,ATA
-86.5,-9.5,2.067815,ATA
-86.5,-8.5,2.070935,ATA
-86.5,-7.5,2.0736258,ATA
-86.5,-6.5,2.077037,ATA
-86.5,-5.5,2.0812428,ATA
-86.5,-4.5,2.0842383,ATA
-86.5,-3.5,2.0864625,ATA
-86.5,-2.5,2.0859218,ATA
-86.5,-1.5,2.0907738,ATA
-86.5,-0.5,2.088404,ATA
-86.5,0.5,2.0885036,ATA
-86.5,1.5,2.0892186,ATA
-86.5,2.5,2.0944867,ATA
-86.5,3.5,2.0920436,ATA
-86.5,4.5,2.0937464,ATA
-86.5,5.5,2.0978146,ATA
-86.5,6.5,2.0966485,ATA
-86.5,7.5,2.0986018,ATA
-86.5,8.5,2.0970495,ATA
-86.5,9.5,2.096953,ATA
-86.5,10.5,2.0946572,ATA
-86.5,11.5,2.094955,ATA
-86.5,12.5,2.0964065,ATA
-86.5,13.5,2.093942,ATA
-86.5,14.5,2.089087,ATA
-86.5,15.5,2.0863934,ATA
-86.5,16.5,2.0827258,ATA
-86.5,17.5,2.0726259,ATA
-86.5,18.5,2.0723054,ATA
-86.5,19.5,2.069126,ATA
-86.5,20.5,2.0654202,ATA
-86.5,21.5,2.0626876,ATA
-86.5,22.5,2.0568016,ATA
-86.5,23.5,2.0517323,ATA
-86.5,24.5,2.0492775,ATA
-86.5,25.5,2.0451283,ATA
-86.5,26.5,2.0426817,ATA
-86.5,27.5,2.0407944,ATA
-86.5,28.5,2.0379887,ATA
-86.5,29.5,2.0296533,ATA
-86.5,30.5,2.0297792,ATA
-86.5,31.5,2.0321705,ATA
-86.5,32.5,2.0291977,ATA
-86.5,33.5,2.0271664,ATA
-86.5,34.5,2.0275702,ATA
-86.5,35.5,2.0273836,ATA
-86.5,36.5,2.0267746,ATA
-86.5,37.5,2.023889,ATA
-86.5,38.5,2.0214624,ATA
-86.5,39.5,2.0180943,ATA
-86.5,40.5,2.020757,ATA
-86.5,41.5,2.019878,ATA
-86.5,42.5,2.0215917,ATA
-86.5,43.5,2.024061,ATA
-86.5,44.5,2.024638,ATA
-86.5,45.5,2.0193014,ATA
-86.5,46.5,2.0201921,ATA
-86.5,47.5,2.0198994,ATA
-86.5,48.5,2.0247705,ATA
-86.5,49.5,2.0266266,ATA
-86.5,50.5,2.029654,ATA
-86.5,51.5,2.0310242,ATA
-86.5,52.5,2.0334916,ATA
-86.5,53.5,2.0231876,ATA
-86.5,54.5,2.0257864,ATA
-86.5,55.5,2.0382557,ATA
-86.5,56.5,2.0379295,ATA
-86.5,57.5,2.0336676,ATA
-86.5,58.5,2.036791,ATA
-86.5,59.5,2.043505,ATA
-86.5,60.5,2.0449457,ATA
-86.5,61.5,2.0469089,ATA
-86.5,62.5,2.0482473,ATA
-86.5,63.5,2.0460103,ATA
-86.5,64.5,2.0453815,ATA
-86.5,65.5,2.0327756,ATA
-86.5,66.5,2.034779,ATA
-86.5,67.5,2.0350125,ATA
-86.5,68.5,2.0399072,ATA
-86.5,69.5,2.047072,ATA
-86.5,70.5,2.0472968,ATA
-86.5,71.5,2.0508687,ATA
-86.5,72.5,2.0538208,ATA
-86.5,73.5,2.057847,ATA
-86.5,74.5,2.060486,ATA
-86.5,75.5,2.0653534,ATA
-86.5,76.5,2.0703292,ATA
-86.5,77.5,2.077653,ATA
-86.5,78.5,2.079159,ATA
-86.5,79.5,2.0872097,ATA
-86.5,80.5,2.0919006,ATA
-86.5,81.5,2.0977643,ATA
-86.5,82.5,2.101545,ATA
-86.5,83.5,2.1029868,ATA
-86.5,84.5,2.1057775,ATA
-86.5,85.5,2.1140513,ATA
-86.5,86.5,2.1213033,ATA
-86.5,87.5,2.1209729,ATA
-86.5,88.5,2.123621,ATA
-86.5,89.5,2.120222,ATA
-86.5,90.5,2.123121,ATA
-86.5,91.5,2.1298308,ATA
-86.5,92.5,2.1336002,ATA
-86.5,93.5,2.1446571,ATA
-86.5,94.5,2.14757,ATA
-86.5,95.5,2.1542954,ATA
-86.5,96.5,2.1568568,ATA
-86.5,97.5,2.1622279,ATA
-86.5,98.5,2.1660492,ATA
-86.5,99.5,2.1678376,ATA
-86.5,100.5,2.169346,ATA
-86.5,101.5,2.1750104,ATA
-86.5,102.5,2.1782842,ATA
-86.5,103.5,2.1831055,ATA
-86.5,104.5,2.1829667,ATA
-86.5,105.5,2.1857548,ATA
-86.5,106.5,2.189127,ATA
-86.5,107.5,2.1897933,ATA
-86.5,108.5,2.1903996,ATA
-86.5,109.5,2.189582,ATA
-86.5,110.5,2.1892905,ATA
-86.5,111.5,2.1924937,ATA
-86.5,112.5,2.1913126,ATA
-86.5,113.5,2.1882832,ATA
-86.5,114.5,2.1834397,ATA
-86.5,115.5,2.1788585,ATA
-86.5,116.5,2.1764746,ATA
-86.5,117.5,2.1710413,ATA
-86.5,118.5,2.166445,ATA
-86.5,119.5,2.1628652,ATA
-86.5,120.5,2.1611023,ATA
-86.5,121.5,2.1576142,ATA
-86.5,122.5,2.14544,ATA
-86.5,123.5,2.1410577,ATA
-86.5,124.5,2.1365223,ATA
-86.5,125.5,2.1284735,ATA
-86.5,126.5,2.1257634,ATA
-86.5,127.5,2.1182108,ATA
-86.5,128.5,2.107013,ATA
-86.5,129.5,2.0987144,ATA
-86.5,130.5,2.0953364,ATA
-86.5,131.5,2.0941975,ATA
-86.5,132.5,2.0888178,ATA
-86.5,133.5,2.0759525,ATA
-86.5,134.5,2.0700262,ATA
-86.5,135.5,2.070362,ATA
-86.5,136.5,2.0619774,ATA
-86.5,137.5,2.0564244,ATA
-86.5,138.5,2.05169,ATA
-86.5,139.5,2.0456257,ATA
-86.5,140.5,2.0388386,ATA
-86.5,141.5,2.028679,ATA
-86.5,142.5,2.0256412,ATA
-86.5,143.5,2.0223286,ATA
-86.5,144.5,2.0177052,ATA
-86.5,145.5,2.0128353,ATA
-86.5,146.5,2.005785,ATA
-86.5,147.5,2.0016153,ATA
-86.5,148.5,1.993426,ATA
-86.5,149.5,1.9818434,ATA
-86.5,150.5,1.9776136,ATA
-86.5,151.5,1.969459,ATA
-86.5,152.5,1.964618,ATA
-86.5,153.5,1.9596728,ATA
-86.5,154.5,1.9534001,ATA
-86.5,155.5,1.9398606,ATA
-86.5,156.5,1.9310338,ATA
-86.5,157.5,1.9334328,ATA
-86.5,158.5,1.9259157,ATA
-86.5,159.5,1.9110367,ATA
-86.5,160.5,1.9044907,ATA
-86.5,161.5,1.897526,ATA
-86.5,162.5,1.8893949,ATA
-86.5,163.5,1.8854952,ATA
-86.5,164.5,1.8781338,ATA
-86.5,165.5,1.8718501,ATA
-86.5,166.5,1.864849,ATA
-86.5,167.5,1.8629258,ATA
-86.5,168.5,1.8542181,ATA
-86.5,169.5,1.8443581,ATA
-86.5,170.5,1.8383955,ATA
-86.5,171.5,1.8374133,ATA
-86.5,172.5,1.832935,ATA
-86.5,173.5,1.8373766,ATA
-86.5,174.5,1.8335937,ATA
-86.5,175.5,1.8343639,ATA
-86.5,176.5,1.8273001,ATA
-86.5,177.5,1.8284084,ATA
-86.5,178.5,1.82392,ATA
-86.5,179.5,1.8141801,ATA
-85.5,-179.5,1.6948824,ATA
-85.5,-178.5,1.6895002,ATA
-85.5,-177.5,1.6837738,ATA
-85.5,-176.5,1.6854085,ATA
